defect,modality,mode,probe_id,partner_id,pick_order0,pick_order1
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_192,g3i_8_192__CLEAN,b,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_193,g3i_16_193__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_194,g3i_32_194__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_198,g3i_8_198__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_199,g3i_16_199__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_200,g3i_32_200__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_204,g3i_8_204__CLEAN,a,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_205,g3i_16_205__CLEAN,a,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_206,g3i_32_206__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_210,g3i_8_210__CLEAN,a,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_211,g3i_16_211__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_212,g3i_32_212__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_216,g3i_8_216__CLEAN,b,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_217,g3i_16_217__CLEAN,a,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_218,g3i_32_218__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_222,g3i_8_222__CLEAN,a,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_223,g3i_16_223__CLEAN,a,a
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_224,g3i_32_224__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_228,g3i_8_228__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_229,g3i_16_229__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_230,g3i_32_230__CLEAN,a,b
G3_ALIGNMENT_OFFSET,A,paired,g3i_8_234,g3i_8_234__CLEAN,tie,tie
G3_ALIGNMENT_OFFSET,A,paired,g3i_16_235,g3i_16_235__CLEAN,tie,tie
G3_ALIGNMENT_OFFSET,A,paired,g3i_32_236,g3i_32_236__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_003,g5i_12_003__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_004,g5i_24_004__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_005,g5i_40_005__CLEAN,a,tie
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_009,g5i_12_009__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_010,g5i_24_010__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_011,g5i_40_011__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_015,g5i_12_015__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_016,g5i_24_016__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_017,g5i_40_017__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_021,g5i_12_021__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_022,g5i_24_022__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_023,g5i_40_023__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_027,g5i_12_027__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_028,g5i_24_028__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_029,g5i_40_029__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_033,g5i_12_033__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_034,g5i_24_034__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_035,g5i_40_035__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_039,g5i_12_039__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_040,g5i_24_040__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_041,g5i_40_041__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_045,g5i_12_045__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_046,g5i_24_046__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_047,g5i_40_047__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_051,g5i_12_051__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_052,g5i_24_052__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_053,g5i_40_053__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_057,g5i_12_057__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_058,g5i_24_058__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_059,g5i_40_059__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_063,g5i_12_063__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_064,g5i_24_064__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_065,g5i_40_065__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_069,g5i_12_069__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_070,g5i_24_070__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_071,g5i_40_071__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_075,g5i_12_075__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_076,g5i_24_076__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_077,g5i_40_077__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_081,g5i_12_081__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_082,g5i_24_082__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_083,g5i_40_083__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_087,g5i_12_087__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_088,g5i_24_088__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_089,g5i_40_089__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_093,g5i_12_093__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_094,g5i_24_094__CLEAN,a,tie
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_095,g5i_40_095__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_099,g5i_12_099__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_100,g5i_24_100__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_101,g5i_40_101__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_105,g5i_12_105__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_106,g5i_24_106__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_107,g5i_40_107__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_111,g5i_12_111__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_112,g5i_24_112__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_113,g5i_40_113__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_117,g5i_12_117__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_118,g5i_24_118__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_119,g5i_40_119__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_123,g5i_12_123__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_124,g5i_24_124__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_125,g5i_40_125__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_129,g5i_12_129__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_130,g5i_24_130__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_131,g5i_40_131__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_135,g5i_12_135__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_136,g5i_24_136__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_137,g5i_40_137__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_141,g5i_12_141__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_142,g5i_24_142__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_143,g5i_40_143__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_147,g5i_12_147__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_148,g5i_24_148__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_149,g5i_40_149__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_153,g5i_12_153__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_154,g5i_24_154__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_155,g5i_40_155__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_159,g5i_12_159__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_160,g5i_24_160__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_161,g5i_40_161__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_165,g5i_12_165__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_166,g5i_24_166__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_167,g5i_40_167__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_171,g5i_12_171__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_172,g5i_24_172__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_173,g5i_40_173__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_177,g5i_12_177__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_178,g5i_24_178__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_179,g5i_40_179__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_183,g5i_12_183__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_184,g5i_24_184__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_185,g5i_40_185__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_189,g5i_12_189__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_190,g5i_24_190__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_191,g5i_40_191__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_195,g5i_12_195__CLEAN,b,tie
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_196,g5i_24_196__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_197,g5i_40_197__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_201,g5i_12_201__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_202,g5i_24_202__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_203,g5i_40_203__CLEAN,tie,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_207,g5i_12_207__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_208,g5i_24_208__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_209,g5i_40_209__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_213,g5i_12_213__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_214,g5i_24_214__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_215,g5i_40_215__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_219,g5i_12_219__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_220,g5i_24_220__CLEAN,b,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_221,g5i_40_221__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_225,g5i_12_225__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_226,g5i_24_226__CLEAN,tie,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_227,g5i_40_227__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_231,g5i_12_231__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_232,g5i_24_232__CLEAN,a,a
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_233,g5i_40_233__CLEAN,a,b
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_12_237,g5i_12_237__CLEAN,tie,tie
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_24_238,g5i_24_238__CLEAN,tie,tie
G5_BRAND_COLOR_VIOLATION,A,paired,g5i_40_239,g5i_40_239__CLEAN,a,b
