sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,stage2_raw,level
part2_logistics_visibility_4_G1_TEXT_OVERFLOW_4_0043__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""lack of visual hierarchy"",""raw_type"":""OTHER""},{""text"":""placeholder text in title"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state and requires a complete overhaul. Here are the specific issues:

**1. Layout and Composition**
*   **Extreme Imbalance:** The entire content is crammed into the top-left quadrant of the slide. Approximately 70% of the slide is empty white space, making the presentation look unfinished.
*   **Lack of Visual Hierarchy:** There are no icons, graphics","```json
{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""content crammed into top-left quadrant""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""lack of visual hierarchy""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder text in title""
    },
    {
",page
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_4_0044__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G2_ELEMENT_OVERLAP"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION""]",,,"[{""text"":""placeholder 'XX' in title"",""raw_type"":""OTHER""},{""text"":""unbalanced composition with excessive white space"",""raw_type"":""OTHER""},{""text"":""lack of visual hierarchy and iconography"",""raw_type"":""OTHER""},{""text"":""default serif font used"",""raw_type"":""OTHER""},{""text"":""vague content lacking supporting data"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and requires significant professional polish. Here are the specific issues:

**1. Header/Title Area**
*   **Text Artifacts:** The title begins with ""XX"", which looks like a placeholder or a numbering error that was never cleaned up.
*   **Formatting Glitch:** There is a white rectangular box overlapping the word ""ShipEye"" in the title, making it look like ","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder 'XX' in title""
    },
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""white box overlapping 'ShipEye' in title""
    },
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""title lacks proper left ",page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_32_0045__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""S2_NARRATIVE_ORDER_BREAK"",""S3_TERMINOLOGY_INCONSISTENCY""]",,,"[{""text"":""placeholder text in title"",""raw_type"":""OTHER""},{""text"":""excessive empty white space"",""raw_type"":""OTHER""},{""text"":""lack of visual hierarchy"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and is not presentation-ready. Here are the specific issues:

**Content & Text**
*   **Placeholder Text:** The title contains ""XXX,"" which is a placeholder and should be replaced with actual data or a specific subject.
*   **Abbreviations:** In the second bullet point, ""Attrib"" is an informal abbreviation that should be written as ""Attribution"" for profess","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder text in title""
    },
    {
      ""type"": ""S3_TERMINOLOGY_INCONSISTENCY"",
      ""locator"": ""informal abbreviation 'Attrib'""
    },
    {
      ""type"": ""S2_NARRATIVE_ORDER_BREAK"",
      ""locator"": ""disconnected statem",page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_32_0045__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G2_ELEMENT_OVERLAP"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""excessive empty white space at bottom"",""raw_type"":""OTHER""},{""text"":""partial grey highlight behind title text"",""raw_type"":""OTHER""},{""text"":""placeholder text XXX in title"",""raw_type"":""OTHER""},{""text"":""harsh borders on boxes"",""raw_type"":""OTHER""},{""text"":""lack of visual hierarchy"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state. Here are the specific issues:

**1. Layout & Alignment**
*   **Left Margin:** The title and the three content boxes are not aligned to a consistent left margin; the title is shifted further left than the boxes.
*   **Vertical Spacing:** There is an excessive amount of empty white space filling the bottom two-thirds of the slide, making the layout","```json
{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""title and content boxes left margin""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""excessive empty white space at bottom""
    },
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""three light-blue ",page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_4_0045__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G2_ELEMENT_OVERLAP"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S3_TERMINOLOGY_INCONSISTENCY""]",,,"[{""text"":""placeholder 'XX' in headline"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, draft state. Here are the specific issues:

**1. Text and Content Errors**
*   **Headline:** The headline ""Spend is hard to attribute XX"" contains a placeholder (""XX""), indicating the slide is unfinished.
*   **Typos:** In the second light-blue box, ""Attrib"" is used instead of ""Attribution,"" which is an unprofessional abbreviation for a presentation.

**2. Layo","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder 'XX' in headline""
    },
    {
      ""type"": ""S3_TERMINOLOGY_INCONSISTENCY"",
      ""locator"": ""abbreviation 'Attrib' instead of 'Attribution'""
    },
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""headl",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_32_0046__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S3_TERMINOLOGY_INCONSISTENCY""]",,,"[{""text"":""placeholder XXX in title"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and requires significant professional polish. Here are the specific issues:

**1. Text and Content Errors**
*   **Header:** The title contains a placeholder ""XXX"" at the beginning, which should be removed.
*   **Header:** The word ""Attrib"" appears to be a shorthand or typo for ""Attribution.""
*   **Body Text:** The three bullet points are written as simple ","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder XXX in title""
    },
    {
      ""type"": ""S3_TERMINOLOGY_INCONSISTENCY"",
      ""locator"": ""shorthand Attrib in header""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""title not aligned to standard",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_32_0046__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Headline contains placeholder XXX"",""raw_type"":""OTHER""},{""text"":""Body text lacks data and metrics"",""raw_type"":""OTHER""},{""text"":""Bottom 70% of slide is blank"",""raw_type"":""OTHER""},{""text"":""Dated serif font used"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and is not presentation-ready. Here are the specific issues:

**1. Content & Text (Placeholder Issues)**
*   **Headline:** The title contains ""XXX,"" which is a placeholder and should be replaced with actual data or a specific topic.
*   **Body Text:** The three bullet points are generic statements. They lack data, metrics, or evidence to support the claims","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Headline contains placeholder XXX""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Body text lacks data and metrics""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Bottom 70% of slide is blank""
    },
    {
      ""t",page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_4_0045__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G2_ELEMENT_OVERLAP"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH"",""S3_TERMINOLOGY_INCONSISTENCY""]",,,"[{""text"":""content crammed into top 20% of slide"",""raw_type"":""OTHER""},{""text"":""monotonous list feel"",""raw_type"":""OTHER""},{""text"":""placeholder text XX in title"",""raw_type"":""OTHER""},{""text"":""lack of formatting icons or bolding"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state. Here are the specific issues:

**1. Layout & Composition**
*   **Extreme Imbalance:** All content is crammed into the top 20% of the slide, leaving the bottom 80% as empty white space.
*   **Lack of Visual Hierarchy:** The slide consists of four identical-looking light-blue rectangles stacked vertically, which creates a monotonous ""list"" feel rat","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""content crammed into top 20% of slide""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""monotonous list feel""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder text XX in title""
    },
    {
      ""type"": ""S",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_4_0046__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""placeholder XX in headline"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and requires significant professional polish. Here are the specific issues:

**1. Content & Text**
*   **Headline (Top Left):** The ""XX"" at the start of the headline is a placeholder that should be removed.
*   **Headline Logic:** The headline asks ""How Attrib models touchpoints,"" but the three bullet points below describe performance metrics (adoption, vo","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder XX in headline""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""headline logic vs bullet points""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATION"",
      ""locator"": ""generic serif font""
   ",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_4_0046__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""placeholder XX in slide title"",""raw_type"":""OTHER""},{""text"":""generic body text lacking data"",""raw_type"":""OTHER""},{""text"":""bottom 60% of slide is blank"",""raw_type"":""OTHER""},{""text"":""lack of icons or numbering in boxes"",""raw_type"":""OTHER""}]","This slide is in a very early draft state and is not presentation-ready. Here are the specific issues:

**1. Content & Text (Placeholders)**
*   **Slide Title:** The title contains a placeholder (""XX""), which is unprofessional and indicates incomplete work.
*   **Body Text:** The three bullet points are generic statements lacking data, evidence, or specific metrics to support the claims.

**2. Lay","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder XX in slide title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""generic body text lacking data""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""bottom 60% of slide is blank""
    },
    {
      ""type"": ",page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_32_0047__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""placeholder text 'XXX' in title"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state and requires a complete overhaul. Here are the specific issues:

**1. Header/Title Region**
*   **Formatting Error:** The title ""XXX Attrib evidence from the pilot"" has a grey highlight/background box that is misaligned and does not cover the full text, making it look like an unformatted text selection.
*   **Placeholder Text:** The use of ""XXX"" i","```json
{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""title background box misalignment""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""placeholder text 'XXX' in title""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""text not vertically cent",page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_4_0047__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION""]",,,"[{""text"":""placeholder text XX in title"",""raw_type"":""OTHER""},{""text"":""content crammed into top-left quadrant"",""raw_type"":""OTHER""},{""text"":""lack of visual hierarchy and formatting"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state and requires a complete overhaul. Here are the specific issues:

**1. Layout and Composition**
*   **Extreme Imbalance:** All content is crammed into the top-left quadrant. Approximately 75% of the slide is empty white space, making the presentation look unfinished.
*   **Lack of Visual Hierarchy:** There are no visual cues (icons, bolding, or var","```json
{
  ""defects"": [
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""title pushed to absolute top-left corner""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""inconsistent vertical spacing between boxes""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATION"",
    ",page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_4_0047__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""placeholder XX in title"",""raw_type"":""OTHER""},{""text"":""poor use of space/empty canvas"",""raw_type"":""OTHER""},{""text"":""lack of visual hierarchy"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state and requires a complete overhaul. Here are the specific issues:

**Layout & Composition**
*   **Poor Use of Space:** The entire content is crammed into the top-left quadrant of the slide, leaving roughly 70% of the canvas as empty white space.
*   **Lack of Visual Hierarchy:** The slide consists of four identical-looking rectangles stacked vertica","```json
{
  ""defects"": [
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""content lacks proper left margin""
    },
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""evidence listed as requests/needs""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATION"",
      ""locator"": ""w",page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_32_0047__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION""]",,,"[{""text"":""lack of visual hierarchy"",""raw_type"":""OTHER""},{""text"":""generic placeholders in title"",""raw_type"":""OTHER""},{""text"":""dated box styling"",""raw_type"":""OTHER""}]","This slide is in a very low-quality, ""draft"" state and requires a complete overhaul. Here are the specific issues:

**Layout & Composition**
*   **Extreme Imbalance:** The entire content is crammed into the top 20% of the slide, leaving the bottom 80% as empty white space.
*   **Lack of Visual Hierarchy:** There are no icons, images, or formatting distinctions to guide the eye; it looks like a wor","```json
{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""content crammed into top 20% of slide""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""lack of visual hierarchy""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""generic placeholders in title""
    },
   ",page
part2_marketing_attribution_4_G1_TEXT_OVERFLOW_32_0048__freeform,G1_TEXT_OVERFLOW,A,False,False,True,True,"[""G1_TEXT_OVERFLOW"",""G2_ELEMENT_OVERLAP"",""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION""]","{""element"":""no padding between text and box edges"",""quote"":""""}",,"[{""text"":""title contains placeholders and typos"",""raw_type"":""OTHER""},{""text"":""dated serif font used"",""raw_type"":""OTHER""}]","This slide is in a very poor state and looks like an unfinished draft. Here are the specific issues:

**1. Text and Content Errors**
*   **Title:** The title contains placeholders and typos. ""Attrib"" and ""XXX"" are shorthand/placeholders that should be fully written out (e.g., ""Attribution"" and a specific channel name).
*   **Title Formatting:** There is a strange white rectangular box overlapping ","```json
{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""title contains placeholders and typos""
    },
    {
      ""type"": ""G2_ELEMENT_OVERLAP"",
      ""locator"": ""white box overlapping word channel in title""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""content c",page
