defect,modality,mode,probe_id,partner_id,pick_order0,pick_order1
G6_MARGIN_VIOLATION,A,paired,part2_doc_search_2_G6_MARGIN_VIOLATION_32_0001__freeform,part2_doc_search_2_G6_MARGIN_VIOLATION_32_0001__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_doc_search_3_G6_MARGIN_VIOLATION_32_0002__freeform,part2_doc_search_3_G6_MARGIN_VIOLATION_32_0002__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_doc_search_4_G6_MARGIN_VIOLATION_32_0003__freeform,part2_doc_search_4_G6_MARGIN_VIOLATION_32_0003__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_doc_search_5_G6_MARGIN_VIOLATION_32_0004__freeform,part2_doc_search_5_G6_MARGIN_VIOLATION_32_0004__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_energy_forecasting_1_G6_MARGIN_VIOLATION_32_0005__freeform,part2_energy_forecasting_1_G6_MARGIN_VIOLATION_32_0005__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_energy_forecasting_2_G6_MARGIN_VIOLATION_32_0006__freeform,part2_energy_forecasting_2_G6_MARGIN_VIOLATION_32_0006__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_energy_forecasting_3_G6_MARGIN_VIOLATION_32_0007__freeform,part2_energy_forecasting_3_G6_MARGIN_VIOLATION_32_0007__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_energy_forecasting_4_G6_MARGIN_VIOLATION_32_0008__freeform,part2_energy_forecasting_4_G6_MARGIN_VIOLATION_32_0008__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_energy_forecasting_5_G6_MARGIN_VIOLATION_32_0009__freeform,part2_energy_forecasting_5_G6_MARGIN_VIOLATION_32_0009__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_hr_analytics_1_G6_MARGIN_VIOLATION_48_0000__freeform,part2_hr_analytics_1_G6_MARGIN_VIOLATION_48_0000__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_hr_analytics_2_G6_MARGIN_VIOLATION_48_0001__freeform,part2_hr_analytics_2_G6_MARGIN_VIOLATION_48_0001__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_hr_analytics_3_G6_MARGIN_VIOLATION_48_0002__freeform,part2_hr_analytics_3_G6_MARGIN_VIOLATION_48_0002__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_hr_analytics_4_G6_MARGIN_VIOLATION_48_0003__freeform,part2_hr_analytics_4_G6_MARGIN_VIOLATION_48_0003__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_hr_analytics_5_G6_MARGIN_VIOLATION_48_0004__freeform,part2_hr_analytics_5_G6_MARGIN_VIOLATION_48_0004__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_inventory_optimization_1_G6_MARGIN_VIOLATION_48_0005__freeform,part2_inventory_optimization_1_G6_MARGIN_VIOLATION_48_0005__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_inventory_optimization_2_G6_MARGIN_VIOLATION_48_0006__freeform,part2_inventory_optimization_2_G6_MARGIN_VIOLATION_48_0006__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_inventory_optimization_3_G6_MARGIN_VIOLATION_48_0007__freeform,part2_inventory_optimization_3_G6_MARGIN_VIOLATION_48_0007__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_inventory_optimization_4_G6_MARGIN_VIOLATION_48_0008__freeform,part2_inventory_optimization_4_G6_MARGIN_VIOLATION_48_0008__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_inventory_optimization_5_G6_MARGIN_VIOLATION_48_0009__freeform,part2_inventory_optimization_5_G6_MARGIN_VIOLATION_48_0009__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_1_G6_MARGIN_VIOLATION_64_0000__freeform,part2_logistics_visibility_1_G6_MARGIN_VIOLATION_64_0000__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_1_G6_MARGIN_VIOLATION_8_0000__freeform,part2_logistics_visibility_1_G6_MARGIN_VIOLATION_8_0000__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_2_G6_MARGIN_VIOLATION_64_0001__freeform,part2_logistics_visibility_2_G6_MARGIN_VIOLATION_64_0001__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_2_G6_MARGIN_VIOLATION_8_0001__freeform,part2_logistics_visibility_2_G6_MARGIN_VIOLATION_8_0001__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_3_G6_MARGIN_VIOLATION_64_0002__freeform,part2_logistics_visibility_3_G6_MARGIN_VIOLATION_64_0002__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_3_G6_MARGIN_VIOLATION_8_0002__freeform,part2_logistics_visibility_3_G6_MARGIN_VIOLATION_8_0002__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_4_G6_MARGIN_VIOLATION_64_0003__freeform,part2_logistics_visibility_4_G6_MARGIN_VIOLATION_64_0003__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_4_G6_MARGIN_VIOLATION_8_0003__freeform,part2_logistics_visibility_4_G6_MARGIN_VIOLATION_8_0003__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_5_G6_MARGIN_VIOLATION_64_0004__freeform,part2_logistics_visibility_5_G6_MARGIN_VIOLATION_64_0004__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_logistics_visibility_5_G6_MARGIN_VIOLATION_8_0004__freeform,part2_logistics_visibility_5_G6_MARGIN_VIOLATION_8_0004__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_1_G6_MARGIN_VIOLATION_64_0005__freeform,part2_marketing_attribution_1_G6_MARGIN_VIOLATION_64_0005__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_1_G6_MARGIN_VIOLATION_8_0005__freeform,part2_marketing_attribution_1_G6_MARGIN_VIOLATION_8_0005__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_2_G6_MARGIN_VIOLATION_64_0006__freeform,part2_marketing_attribution_2_G6_MARGIN_VIOLATION_64_0006__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_2_G6_MARGIN_VIOLATION_8_0006__freeform,part2_marketing_attribution_2_G6_MARGIN_VIOLATION_8_0006__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_3_G6_MARGIN_VIOLATION_64_0007__freeform,part2_marketing_attribution_3_G6_MARGIN_VIOLATION_64_0007__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_3_G6_MARGIN_VIOLATION_8_0007__freeform,part2_marketing_attribution_3_G6_MARGIN_VIOLATION_8_0007__freeform__CLEAN,tie,a
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_4_G6_MARGIN_VIOLATION_64_0008__freeform,part2_marketing_attribution_4_G6_MARGIN_VIOLATION_64_0008__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_4_G6_MARGIN_VIOLATION_8_0008__freeform,part2_marketing_attribution_4_G6_MARGIN_VIOLATION_8_0008__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_5_G6_MARGIN_VIOLATION_64_0009__freeform,part2_marketing_attribution_5_G6_MARGIN_VIOLATION_64_0009__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_marketing_attribution_5_G6_MARGIN_VIOLATION_8_0009__freeform,part2_marketing_attribution_5_G6_MARGIN_VIOLATION_8_0009__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_payments_modernization_1_G6_MARGIN_VIOLATION_80_0000__freeform,part2_payments_modernization_1_G6_MARGIN_VIOLATION_80_0000__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_payments_modernization_2_G6_MARGIN_VIOLATION_80_0001__freeform,part2_payments_modernization_2_G6_MARGIN_VIOLATION_80_0001__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_payments_modernization_3_G6_MARGIN_VIOLATION_80_0002__freeform,part2_payments_modernization_3_G6_MARGIN_VIOLATION_80_0002__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_payments_modernization_4_G6_MARGIN_VIOLATION_80_0003__freeform,part2_payments_modernization_4_G6_MARGIN_VIOLATION_80_0003__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_payments_modernization_5_G6_MARGIN_VIOLATION_80_0004__freeform,part2_payments_modernization_5_G6_MARGIN_VIOLATION_80_0004__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_pricing_optimization_1_G6_MARGIN_VIOLATION_80_0005__freeform,part2_pricing_optimization_1_G6_MARGIN_VIOLATION_80_0005__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_pricing_optimization_2_G6_MARGIN_VIOLATION_80_0006__freeform,part2_pricing_optimization_2_G6_MARGIN_VIOLATION_80_0006__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_pricing_optimization_3_G6_MARGIN_VIOLATION_80_0007__freeform,part2_pricing_optimization_3_G6_MARGIN_VIOLATION_80_0007__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_pricing_optimization_4_G6_MARGIN_VIOLATION_80_0008__freeform,part2_pricing_optimization_4_G6_MARGIN_VIOLATION_80_0008__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_pricing_optimization_5_G6_MARGIN_VIOLATION_80_0009__freeform,part2_pricing_optimization_5_G6_MARGIN_VIOLATION_80_0009__freeform__CLEAN,tie,tie
G6_MARGIN_VIOLATION,A,paired,part2_retail_analytics_1_G6_MARGIN_VIOLATION_-16_0000__freeform,part2_retail_analytics_1_G6_MARGIN_VIOLATION_-16_0000__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_retail_analytics_2_G6_MARGIN_VIOLATION_-16_0001__freeform,part2_retail_analytics_2_G6_MARGIN_VIOLATION_-16_0001__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_retail_analytics_3_G6_MARGIN_VIOLATION_-16_0002__freeform,part2_retail_analytics_3_G6_MARGIN_VIOLATION_-16_0002__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_security_program_1_G6_MARGIN_VIOLATION_-16_0005__freeform,part2_security_program_1_G6_MARGIN_VIOLATION_-16_0005__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_retail_analytics_4_G6_MARGIN_VIOLATION_-16_0003__freeform,part2_retail_analytics_4_G6_MARGIN_VIOLATION_-16_0003__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_security_program_2_G6_MARGIN_VIOLATION_-16_0006__freeform,part2_security_program_2_G6_MARGIN_VIOLATION_-16_0006__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_retail_analytics_5_G6_MARGIN_VIOLATION_-16_0004__freeform,part2_retail_analytics_5_G6_MARGIN_VIOLATION_-16_0004__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_security_program_3_G6_MARGIN_VIOLATION_-16_0007__freeform,part2_security_program_3_G6_MARGIN_VIOLATION_-16_0007__freeform__CLEAN,a,b
G6_MARGIN_VIOLATION,A,paired,part2_security_program_4_G6_MARGIN_VIOLATION_-16_0008__freeform,part2_security_program_4_G6_MARGIN_VIOLATION_-16_0008__freeform__CLEAN,a,tie
G6_MARGIN_VIOLATION,A,paired,part2_security_program_5_G6_MARGIN_VIOLATION_-16_0009__freeform,part2_security_program_5_G6_MARGIN_VIOLATION_-16_0009__freeform__CLEAN,a,b
