sample_id,defect,modality,is_clean,failure,has_defect,named_target,predicted_types,locator,confidence,other,raw,stage2_raw,level
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_4_0044__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S5_MISSING_LOGIC_SECTION""]",,,"[{""text"":""Placeholder text 'XX' in title"",""raw_type"":""OTHER""},{""text"":""Excessive white space at bottom"",""raw_type"":""OTHER""},{""text"":""Weak and vague bullet point copy"",""raw_type"":""OTHER""},{""text"":""No visuals or icons present"",""raw_type"":""OTHER""},{""text"":""Outdated serif font choice"",""raw_type"":""OTHER""},{""text"":""Missing branding and logo"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Layout and Spacing (Major)**
*   **Excessive White Space:** The bottom two-thirds of the slide are completely empty. The content is clustered at the top, making the slide look unfinished or like a draft.
*   **Misaligned Widths:** The three content boxes below the title are significantly narrower than the title box itself. This creates","{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Content boxes narrower than title box""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""Title and bullets have identical font sizes""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATION"",
      ""l",page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_32_0045__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION""]",,,"[{""text"":""Placeholder text 'XXX' in title"",""raw_type"":""OTHER""},{""text"":""Lack of visual hierarchy in bullets"",""raw_type"":""OTHER""},{""text"":""No icons or graphics for visual interest"",""raw_type"":""OTHER""},{""text"":""Outdated serif font choice"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Layout and Alignment Issues**
*   **Title Alignment:** The title text (""XXX Spend is hard to attribute"") is not centered over its background highlight box. The text starts significantly to the left of the box's left edge, creating an unbalanced look.
*   **List Alignment:** The three bullet-point boxes are aligned to the left margin bu","{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Title text not centered in highlight box""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""List items misaligned with title box""
    },
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""Excess",page
part2_logistics_visibility_5_G1_TEXT_OVERFLOW_4_0044__freeform,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_32_0045__template,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_32_0046__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Title contains placeholder text XXX"",""raw_type"":""OTHER""},{""text"":""Excessive white space at bottom"",""raw_type"":""OTHER""},{""text"":""Low-quality design elements and lack of visuals"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text in Title**
*   **Where:** The main title at the top.
*   **Issue:** The text reads ""How Attrib models touchpoints **XXX**"". The ""XXX"" is clearly a placeholder that was not replaced with actual content.

**2. Excessive White Space (Poor Layout)**
*   **Where:** The bottom two-thirds of the slide.
*   **Issue:** The slid","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title contains placeholder text XXX""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive white space at bottom""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Inconsistent text alignment in bullet points",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_32_0046__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Placeholder text 'XXX' in title"",""raw_type"":""OTHER""},{""text"":""Excessive white space, poor layout"",""raw_type"":""OTHER""},{""text"":""Generic default styling, lacks hierarchy"",""raw_type"":""OTHER""},{""text"":""No data visualization for trends"",""raw_type"":""OTHER""},{""text"":""Outdated serif font, small size"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text in Title**
*   **Where:** Top left, in the slide title.
*   **Problem:** The title begins with ""XXX"". This is clearly a placeholder or a forgotten editing note that was not removed before rendering the slide.

**2. Misleading Title vs. Content**
*   **Where:** The relationship between the Title and the three bullet poi","{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title suggests process, content lists outcomes""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Placeholder text 'XXX' in title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive white space, poor la",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_4_0046__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Placeholder text XX in title"",""raw_type"":""OTHER""},{""text"":""Excessive white space, poor layout"",""raw_type"":""OTHER""},{""text"":""Low-quality visual styling of boxes"",""raw_type"":""OTHER""},{""text"":""Lack of data visualization for trends"",""raw_type"":""OTHER""},{""text"":""Vague copywriting lacking specific metrics"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text in Title**
*   **Where:** Top left, in the main title.
*   **Problem:** The title reads ""**XX** How Attrib models touchpoints."" The ""XX"" appears to be a placeholder for a slide number or section code that was never replaced.

**2. Misleading Title vs. Content**
*   **Where:** The relationship between the Title and the ","{
  ""defects"": [
    {
      ""type"": ""S1_TITLE_BODY_MISMATCH"",
      ""locator"": ""Title implies process, content lists outcomes""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Placeholder text XX in title""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Excessive white space, poor layout",page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_4_0045__freeform,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_1_G1_TEXT_OVERFLOW_4_0045__template,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_32_0047__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G5_BRAND_COLOR_VIOLATION"",""S4_DENSITY_RULE_VIOLATION""]",,,"[{""text"":""Title contains placeholder text XXX"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide, categorized by element:

**1. Title Area (Top Left)**
*   **Placeholder Text:** The title begins with ""XXX,"" which is clearly a placeholder or draft marker that was not removed.
*   **Formatting:** The title text is sitting inside a visible light-blue rectangular box. This looks like a raw text box or a formatting artifact rather than a clea","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title contains placeholder text XXX""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Title sits awkwardly close to top edge""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATION"",
      ""locator"": ""Monotonous light b",page
part2_marketing_attribution_2_G1_TEXT_OVERFLOW_4_0046__template,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_32_0047__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""S1_TITLE_BODY_MISMATCH""]",,,"[{""text"":""Title contains placeholder text XXX"",""raw_type"":""OTHER""},{""text"":""Content clustered leaving excessive white space"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text in Title**
*   **Where:** The top header bar.
*   **Problem:** The text begins with ""XXX"". This is clearly a placeholder or a drafting error that was not removed before rendering the slide.

**2. Inconsistent Vertical Spacing (Gaps)**
*   **Where:** Between the three lower text boxes.
*   **Problem:** The vertical gap ","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title contains placeholder text XXX""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Inconsistent vertical spacing between text boxes""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Content clustered leaving e",page
part2_marketing_attribution_4_G1_TEXT_OVERFLOW_32_0048__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""Title contains unreplaced placeholder text XXX"",""raw_type"":""OTHER""},{""text"":""Title text is inappropriately underlined"",""raw_type"":""OTHER""},{""text"":""Redundant borders and fills on bullet boxes"",""raw_type"":""OTHER""},{""text"":""Insufficient vertical spacing between content boxes"",""raw_type"":""OTHER""},{""text"":""Massive empty space in bottom half of slide"",""raw_type"":""OTHER""},{""text"":""Low contrast text color on light background"",""raw_type"":""OTHER""},{""text"":""Inappropriate serif font choice for presentation"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide, categorized by element:

**1. Title Bar (Top Region)**
*   **Placeholder Text:** The title begins with ""XXX,"" which is clearly a placeholder that was not replaced with actual content.
*   **Formatting:** The text is underlined. In professional presentations, titles are typically bolded or sized up, not underlined (which is often associated w","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title contains unreplaced placeholder text XXX""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title text is inappropriately underlined""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Title alignment mismatch",page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_4_0047__freeform,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_3_G1_TEXT_OVERFLOW_4_0047__template,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_4_G1_TEXT_OVERFLOW_32_0048__freeform,G1_TEXT_OVERFLOW,A,False,True,False,False,[],,,[],ERR Request timed out.,,page
part2_marketing_attribution_4_G1_TEXT_OVERFLOW_4_0048__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Serif font inappropriate for presentation"",""raw_type"":""OTHER""},{""text"":""Content clustered in top-left corner"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide, categorized by element:

**1. Title Area (Top Left)**
*   **Broken Highlighting:** The light blue background box behind the title text is misaligned. It only highlights the first half of the sentence (""Rolling Attrib out by channel""), leaving the ""XX"" hanging outside the box. This looks like a formatting error or a copy-paste mistake.
*   **","{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Title highlight box misaligned with text""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""Inconsistent bolding in title text""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""T",page
part2_marketing_attribution_5_G1_TEXT_OVERFLOW_32_0049__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET""]",,,"[{""text"":""Title contains placeholder text XXX"",""raw_type"":""OTHER""},{""text"":""Poor canvas usage and excessive whitespace"",""raw_type"":""OTHER""},{""text"":""Lack of visual hierarchy in list"",""raw_type"":""OTHER""},{""text"":""Generic and unengaging overall design"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text in Title**
*   **Location:** Top left title area.
*   **Issue:** The text begins with ""XXX"", which is clearly a placeholder or a note to self that was left in the final design. It looks unprofessional and unfinished.

**2. Inconsistent and Poor Spacing**
*   **Location:** The list of five phases.
*   **Issue:** The ver","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title contains placeholder text XXX""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Inconsistent vertical text alignment in boxes""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Poor canvas usage and excessiv",page
part2_marketing_attribution_4_G1_TEXT_OVERFLOW_4_0048__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Placeholder text 'channel XX' not updated"",""raw_type"":""OTHER""},{""text"":""Outdated serif font used instead of sans-serif"",""raw_type"":""OTHER""},{""text"":""Weak visual hierarchy between title and body"",""raw_type"":""OTHER""},{""text"":""Massive empty space at bottom of slide"",""raw_type"":""OTHER""},{""text"":""Inconsistent vertical spacing between boxes"",""raw_type"":""OTHER""},{""text"":""No clear action or insight provided"",""raw_type"":""OTHER""},{""text"":""Ambiguous jargon-heavy title"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide, categorized by element:

**1. Layout and Spacing**
*   **Massive Empty Space:** The bottom 60–70% of the slide is completely blank. The content is crammed into the top section, making the slide look unfinished or like a draft.
*   **Inconsistent Margins:** The top header box (""Rolling Attrib..."") starts further to the left than the three bul","{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Header box left-aligned differently than body boxes""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""Body text too small relative to slide size""
    },
    {
      ""type"": ""G5_BRAND_COLOR_VIOLATI",page
part2_marketing_attribution_5_G1_TEXT_OVERFLOW_32_0049__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Title contains placeholder text XXX"",""raw_type"":""OTHER""},{""text"":""Lack of visual hierarchy and graphics"",""raw_type"":""OTHER""},{""text"":""Repetitive stacked boxes create visual clutter"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text in Title**
*   **Where:** Top left, in the main title bar.
*   **Problem:** The text reads ""XXX What Attrib needs next."" The ""XXX"" is clearly a placeholder or a typo that was not removed. It looks unprofessional and unfinished.

**2. Excessive White Space (Poor Layout)**
*   **Where:** The entire bottom half of the sli","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title contains placeholder text XXX""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Content clustered top, leaving bottom empty""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Lack of visual hierarchy and gra",page
part2_marketing_attribution_5_G1_TEXT_OVERFLOW_4_0049__template,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION""]",,,"[{""text"":""Title area contains placeholder text XX"",""raw_type"":""OTHER""},{""text"":""Content clustered top, excessive bottom whitespace"",""raw_type"":""OTHER""},{""text"":""Lack of icons or graphics"",""raw_type"":""OTHER""},{""text"":""Repetitive stacked box design for list"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text**
*   **Location:** Top left title area.
*   **Issue:** The text begins with ""**XX**"". This is clearly a placeholder or a typo that was not removed before rendering. It looks unprofessional and unfinished.

**2. Excessive White Space (Layout)**
*   **Location:** The entire bottom half of the slide.
*   **Issue:** The c","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title area contains placeholder text XX""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Content clustered top, excessive bottom whitespace""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""Title and list",page
part2_marketing_attribution_5_G1_TEXT_OVERFLOW_4_0049__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY"",""G5_BRAND_COLOR_VIOLATION"",""G6_MARGIN_VIOLATION""]",,,[],"Here is a breakdown of the issues visible on this slide:

**1. Title Formatting and Content**
*   **Location:** Top left corner.
*   **Issue:** The title text (""What Attrib needs next XX"") is split into two distinct styles. ""What Attrib needs next"" is inside a light blue box, while ""XX"" is outside of it in plain black text. This looks like a formatting error or an unfinished placeholder.
*   **Iss","{
  ""defects"": [
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Title text split across two styles""
    },
    {
      ""type"": ""G4_FONT_SIZE_INCONSISTENCY"",
      ""locator"": ""Title uses serif font unlike body""
    },
    {
      ""type"": ""G6_MARGIN_VIOLATION"",
      ""locator"": ""Text lac",page
part2_network_observability_1_G1_TEXT_OVERFLOW_32_0050__freeform,G1_TEXT_OVERFLOW,A,False,False,True,False,"[""G3_ALIGNMENT_OFFSET"",""G4_FONT_SIZE_INCONSISTENCY""]",,,"[{""text"":""Title area contains placeholder text XXX"",""raw_type"":""OTHER""},{""text"":""Serif font used instead of sans-serif"",""raw_type"":""OTHER""},{""text"":""Visually heavy and distracting blue boxes"",""raw_type"":""OTHER""},{""text"":""Missing diagrams or visual aids"",""raw_type"":""OTHER""},{""text"":""Text placement awkward within wide boxes"",""raw_type"":""OTHER""}]","Here is a breakdown of the issues visible on this slide:

**1. Placeholder Text**
*   **Location:** Top left, in the title area.
*   **Issue:** The text begins with ""XXX"". This is clearly a placeholder or draft marker that was not removed before rendering.

**2. Inconsistent Font Styling**
*   **Location:** The title (""Outages are hard to diagnose"") and the three bullet points.
*   **Issue:** The ","{
  ""defects"": [
    {
      ""type"": ""OTHER"",
      ""locator"": ""Title area contains placeholder text XXX""
    },
    {
      ""type"": ""OTHER"",
      ""locator"": ""Serif font used instead of sans-serif""
    },
    {
      ""type"": ""G3_ALIGNMENT_OFFSET"",
      ""locator"": ""Content clustered in top-left cor",page
