defect,modality,mode,probe_id,partner_id,pick_order0,pick_order1
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_011,g7_image_objectfit_011__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_unbreakable_text_025,g7_unbreakable_text_025__CLEAN,tie,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_012,g7_image_objectfit_012__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_010,g7_image_objectfit_010__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_009,g7_image_objectfit_009__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_unbreakable_text_029,g7_unbreakable_text_029__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_014,g7_image_objectfit_014__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_015,g7_image_objectfit_015__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_016,g7_image_objectfit_016__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_017,g7_image_objectfit_017__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_018,g7_image_objectfit_018__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_019,g7_image_objectfit_019__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_022,g7_image_objectfit_022__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_020,g7_image_objectfit_020__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_021,g7_image_objectfit_021__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_013,g7_image_objectfit_013__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_023,g7_image_objectfit_023__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_024,g7_image_objectfit_024__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_025,g7_image_objectfit_025__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_026,g7_image_objectfit_026__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_028,g7_image_objectfit_028__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_029,g7_image_objectfit_029__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_027,g7_image_objectfit_027__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_unbreakable_text_008,g7_unbreakable_text_008__CLEAN,tie,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_image_objectfit_001,g7_image_objectfit_001__CLEAN,a,b
G7_RENDER_CONTAINMENT_OVERFLOW,A,paired,g7_unbreakable_text_018,g7_unbreakable_text_018__CLEAN,,b
